feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,id,label
0,0,0.2,0.9,0,0.8,17.4,2.2,4.7,0.2,0,0.2,5.6,0.6,2.2,0,0,0.2,17.6,2.2,4.9,16.53333333,1.545,6.936666667,36.0128719,3.838749568,14.41184273,49.20995671,30.58153195,44.31313131,0,0,0.285714286,1.142857143,0,1,22.71428571,3.142857143,6.714285714,0,0,0,7,0.857142857,2.857142857,0,0,0.142857143,22.71428571,3.142857143,6.714285714,20.03333333,2.207142857,8.342857143,40.28590551,5.483927955,17.87073918,41.72850959,30.08954678,41.1976912,0,0,0,2,0,0.5,32,5.5,3.5,0,0,0,9.5,1.5,1,0,0,0,32,5.5,3.5,26.34166667,3.925,3.758333333,46.80620378,7.407270308,6.2307451,29.16666667,37.18417553,35.69518717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,40,99,67.14634146,11,99,58.93421053,11,99,59.59109312,,0.613853659,0.473517544,0.730388664,,6.645268293,5.666539474,6.780295547,,6.548780488,7.403508772,7.672064777,,85,85,85,,1,1,1,,51.61783942,41.34828557,37.53907035,22,41,37,29,14,0.333333333,0.466666667,0.285714286,,1,0,0,0,1,0,0,0,1,0,0,0,,,,,2250,0.46
0,0,0,0,1.181818182,0,0,9.590909091,0,0,4.363636364,0,0,6.409090909,0,0,0.227272727,0,0,13.95454545,0,0,15.06818182,0,0,30.29241481,0,50,49.20634921,49.43756947,0,0,0,0,1.272727273,0,0,8.545454545,0,0,5.181818182,0,0,5.909090909,0,0,0.090909091,0,0,13.72727273,0,0,13.54545455,0,0,26.86165034,0,50,46.875,42.28705311,0,0,0,0,1.166666667,0,0,7,0,0,6.166666667,0,0,4.666666667,0,0,0,0,0,13.16666667,0,0,10.41666667,0,0,21.47949606,0,48.18181818,44.68085106,43.79377104,0,0,0,0,1.333333333,0,0,3.666666667,0,0,4,0,0,3.666666667,0,0,0,0,0,7.666666667,0,0,9.833333333,0,0,15.61523206,0,47.05882353,44.27400468,54.16666667,22,60,80,69.39130435,9,80,37.11392405,9,94,40.62251656,9,94,41.0781759,0,0,0,0,8.439608696,7.71978481,10.26072185,11.67091531,3.782608696,3.607594937,3.324503311,3.42019544,,,,,0,0.443037975,0.708609272,0.853420195,65.32083522,60.98839545,65.48707495,61.89668311,21,214,210,202,187,0.733333333,0.733333333,0.857142857,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2251,2.37
0,0,0,0,0.3,0.1,0.8,7.6,1.8,0,0.1,0.1,0.4,4.3,0.5,0,0.1,0.1,0.8,7.7,1.9,1.95,18.9,1.45,2.515875478,24.30797586,3.774614293,21.33333333,45.07936508,56.57575758,0,0,0,0,0.75,0.25,0.25,8,1.5,0,0,0,0,5,0.75,0,0,0.25,0.25,8,1.5,0,21.25,2.375,0.230042883,24.80318215,4.523751129,40,35.15625,53.91414141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,23,71,36.87179487,10,94,38.36538462,,,0,0,,,8.597205128,6.493807692,,,5.102564103,4.884615385,,,85,85,,,0.948717949,0.403846154,,,67.49675572,59.70887633,33,187,183,175,160,0.333333333,0.266666667,,,1,0,0,1,1,0,0,0,,,,,,,,,2252,0
0,0,0,0,0,0,2.076923077,7.923076923,0.846153846,0.384615385,7.384615385,0,1.384615385,8.615384615,0.461538462,0.230769231,0.615384615,0,2.461538462,15.30769231,0.846153846,4.038461538,30.84615385,1.576923077,6.095250476,45.36139004,2.729749738,50.34965035,45.4995005,58.54129418,0,0,0,0,0,0,0.555555556,9.111111111,0,0,3.555555556,0,0.111111111,7.777777778,0,0.111111111,0.555555556,0,0.555555556,12.66666667,0,0.333333333,29.5,0,1.037576572,42.05403104,0,50,39.23611111,62.02160494,0,0,0,0,0,0,0,11,0,0,4.6,0,0,9.4,0,0,0.8,0,0,15.6,0,0,30.6,0,0,43.26098259,0,48.18181818,44.68085106,63.41666667,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,1,0,0,5,0,0,18,0,0,21.01069285,0,47.05882353,44.27400468,80,13,12,15,13.4,12,34,21.51282051,12,66,27.45378151,12,73,40.74380165,11.2674,1.501653846,0.984277311,0.548161157,5.1294,2.898474359,3.027991597,3.025644628,6.8,6.064102564,6.302521008,5.933884298,85,85,85,85,1,1,0.736694678,0.849862259,48.5467094,45.07525912,43.62798476,43.86568409,19,73,69,61,46,0.433333333,0.6,0.714285714,0.333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2253,0.27
0,0.045454545,0.090909091,0.181818182,0.136363636,0.318181818,11.04545455,10.68181818,7.136363636,1.863636364,5.545454545,1.272727273,6.363636364,8.818181818,4.818181818,0.727272727,1.181818182,0.5,12.90909091,16.22727273,8.409090909,17.31818182,28.95454545,15.65909091,30.56936408,44.97878223,24.49867111,55.07744558,51.19379027,55.40706612,0,0,0.083333333,0.25,0.083333333,0.5,15.25,9.333333333,7.833333333,1.333333333,5.5,0,8,8.083333333,4.166666667,0.75,1.25,0.5,16.58333333,14.83333333,7.833333333,21.125,26.875,18.16666667,38.32291395,41.48009788,26.76215149,52.35449735,45.24996387,57.74437831,0,0,0,0,0,0.25,12.5,9.5,2.25,0,0,0,4.5,5.5,1,0.75,0.5,0,12.5,9.5,2.25,9.25,11.875,2.25,23.71964785,18.96053163,4.610524283,47.24747475,35.43096545,61.8452381,0,0,0,0,0,0,7.5,10,0,0,0,0,2.5,4.5,0,0.5,1,0,7.5,10,0,4,10,0,12.03132253,18.51788874,0,47.05882353,38.80366901,51.19047619,22,45,79,60.82857143,45,87,68.51546392,35,98,71.05307856,35,100,70.23365617,0,2.071237113,1.125021231,1.937035109,4.000542857,7.292773196,10.76546709,11.51069734,4.8,4.824742268,5.193205945,5.291767554,85,85,85,85,1,1,1,0.99031477,54.9932365,66.29209867,75.84561172,67.74101268,23,54,50,42,27,0.733333333,0.8,0.571428571,0.666666667,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2254,0
0,0,0,0,0,0,1.5,1.5,0,0,0,0,0.5,0.5,0,0,0,0,1.5,1.5,0,0.5,2,0,2.696183758,4.908611275,0,50,41.26984127,41.21212121,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0,0,9.81722255,0,50,46.875,33.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,16,22,19,16,37,27.5,,,0,0,,,6.601333333,4.103666667,,,6.333333333,5.166666667,,,29.66666667,57.33333333,,,1,1,,,27.5026871,33.53147572,23,88,84,76,61,0.066666667,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,2255,0
0.103448276,0.068965517,0,0.172413793,0.344827586,0.034482759,26.4137931,36.31034483,18.55172414,5.862068966,8.655172414,4.206896552,13.31034483,18.10344828,9.103448276,1.103448276,1.448275862,0.931034483,32.27586207,44.96551724,22.75862069,33.93103448,49.86206897,22.43103448,64.89284136,94.3976702,46.40025063,39.15038355,40.94027337,41.62957796,0.142857143,0.071428571,0,0.214285714,0.142857143,0,18.35714286,34.57142857,19.71428571,2.714285714,8,2.642857143,7.214285714,14.07142857,6.428571429,0.714285714,1.142857143,0.571428571,21.07142857,42.57142857,22.35714286,24.57142857,33.46428571,17.89285714,51.22633747,74.64793445,42.9906299,27.69473057,34.06363961,34.51104679,0.166666667,0,0,0.166666667,0.166666667,0,16.33333333,36.83333333,26.66666667,1.333333333,3.5,4,5.5,10.33333333,7.833333333,0.666666667,1,0.5,17.66666667,40.33333333,30.66666667,14.16666667,24.5,21.08333333,27.40538591,56.42759989,47.67102424,29.21952624,33.44520432,28.8101674,0,0,0,0,0,0,13.5,19.5,6.5,0,0,0,0,0,4.5,0,0,0,13.5,19.5,6.5,0,0,9,9.076590642,11.17517114,15.02991228,37.5,22.13700234,21.875,29,42,73,52.63291139,11,73,44.48684211,11,97,44.71760797,10,97,41.07551724,0,0.073054511,0.038642857,0.039616897,0.508582278,1.437763158,1.87448588,2.417596207,0.417721519,1.278195489,1.65282392,2.075862069,85,85,85,85,0,0,0,0,49.31738774,41.97590628,40.25195753,47.28557954,31,122,118,110,95,0.966666667,0.933333333,0.857142857,0.666666667,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2256,16.71
0.103448276,0.034482759,0,0.068965517,0.034482759,0.034482759,12.10344828,27.24137931,11.44827586,4.793103448,5.551724138,2.103448276,7.551724138,14.03448276,6.482758621,0.068965517,0.206896552,0.103448276,16.89655172,32.79310345,13.55172414,20.51724138,37.4137931,18.94827586,31.70736178,58.1550662,30.75937452,46.60554791,45.28036274,42.47614832,0.142857143,0.071428571,0,0.071428571,0,0,12,21.07142857,12.28571429,2,4,2.357142857,5.357142857,10.64285714,7.214285714,0.071428571,0.142857143,0.142857143,14,25.07142857,14.64285714,14.96428571,28.75,21.42857143,25.78851174,48.39987579,29.78761252,46.85765215,43.5482877,41.27419529,0,0.166666667,0,0.166666667,0,0,6.333333333,18.66666667,14.33333333,3.166666667,1.666666667,2.833333333,4.333333333,8,8.166666667,0,0.166666667,0.166666667,9.5,20.33333333,17.16666667,8.833333333,20.58333333,19.33333333,13.8534549,31.98102971,27.71051266,32.21330957,51.54524906,41.41801507,0,0,0,0,0,0,0.5,8.5,1.5,7.5,0,8.5,4.5,3,4.5,0,0,0,8,8.5,10,8.25,11,12.75,11.49296556,17.91482318,17.78254668,26.47058824,76.66666667,39.52205882,29,37,92,55.81132075,16,96,56.10992908,11,96,56.59973404,11,99,56.68920393,0,0.433875887,0.162703457,0.090261723,2.44509434,2.086801418,2.183727394,2.567913304,3.509433962,3.134751773,3.147606383,3.146673937,-92.53773585,-91.55141844,-90.66046099,-91.21101677,0,0,0,0,59.75799865,64.17839657,55.35618107,57.52948639,37,87,83,75,60,0.966666667,0.933333333,0.857142857,0.666666667,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2257,12.38
0,0.035714286,0,0.857142857,1.785714286,0,31.92857143,59.07142857,0.214285714,9.857142857,28.10714286,0,20.92857143,39.71428571,0.107142857,9.821428571,16.85714286,0.035714286,41.78571429,87.17857143,0.214285714,29.85714286,58.375,0.160714286,76.27179714,138.6835306,0.301850027,51.42857143,50.02018766,45.7785699,0,0.071428571,0,0.214285714,0.428571429,0,31.92857143,55.5,0.357142857,9.071428571,28.92857143,0,21.42857143,41,0.142857143,13.28571429,23,0.071428571,41,84.42857143,0.357142857,27.64285714,53.5,0.142857143,72.53434597,117.2294645,0.395601164,49.28571429,49.25289227,48.13883102,0,0.142857143,0,0.428571429,0.571428571,0,36.14285714,56.14285714,0.714285714,3.285714286,36.28571429,0,21.42857143,43.85714286,0.285714286,15,28.71428571,0.142857143,39.42857143,92.42857143,0.714285714,26.64285714,55.42857143,0.285714286,69.77662074,109.1520849,0.791202329,47.01298701,49.0980061,46.12989442,0,0,0,0,0.666666667,0,21,79,0,0,42.33333333,0,12.33333333,59,0,9.666666667,35.33333333,0,21,121.3333333,0,14.33333333,74.16666667,0,30.96614384,145.0505731,0,47.05882353,53.94992075,48.58351841,28,23,87,60.51522248,22,93,56.72306034,20,97,58.93015332,9,99,55.46972629,0,0,0.012821692,0.009396185,2.802470726,3.105991379,3.640447473,4.763908211,3.128805621,3.247844828,3.224872232,3.214542438,85,85,85,85,1,0.994612069,0.996024986,0.872822781,76.98132446,71.01526641,62.72181196,57.30520706,24,44,40,32,17,0.933333333,0.933333333,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2258,18.01
0,0,0,0.333333333,0.166666667,0,5.5,4.166666667,0,5,0,0,1.833333333,0.666666667,0,0,0,0,10.5,4.166666667,0,8.036111111,3.341666667,0,17.63509859,4.925930433,0,50,26.12433862,35.25974026,0,0,0,0,0.25,0,4.25,6.25,0,0,0,0,0.5,1,0,0,0,0,4.25,6.25,0,2.3375,5.0125,0,5.709067046,7.38889565,0,50,27.60416667,27.87698413,0,0,0,0,0.5,0,6,11.5,0,0,0,0,1,2,0,0,0,0,6,11.5,0,3.425,9.525,0,7.887353225,13.92721033,0,48.18181818,30.67375887,32.14285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,39,89,80.28571429,39,94,82,39,99,78.40909091,,0,0,0.633386364,,2.244171429,1.950619048,1.895238636,,3.4,3.523809524,3.534090909,,85,85,85,,1,1,1,,45.3825261,41.8003939,35.9026177,24,44,40,32,17,0.2,0.266666667,0.285714286,,1,0,0,0,1,0,0,0,1,0,0,0,,,,,2259,0.03
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,1.59184225,0,0,50,0,49.09090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,100,100,100,,,,0,,,,0,,,,3,,,,-113,,,,1,,,,18.84608855,39,296,292,284,269,0.033333333,,,,1,0,0,0,,,,,,,,,,,,,2260,0
0.125,0,0,1.25,0.875,0.5,17.125,18.5,7.75,0.625,0.25,0,7.125,9.125,3,0.375,0.25,0,17.75,18.75,7.75,19.8125,22.625,10.25,38.32511521,41.96201271,21.61769611,43.71731613,35.73671498,37.02737066,0.25,0,0,0.5,0.75,0.25,8,19,1.5,1.25,0.5,0,3,9.5,0.5,0,0.25,0,9.25,19.5,1.5,9.25,22.625,1.25,16.27598777,43.67221229,5.309816913,41.66666667,27.79017857,34.71099131,0.5,0,0,0,0.5,0,2,11.5,1.5,0,0,0,0.5,4.5,0,0,0,0,2,11.5,1.5,0.75,11.75,0,2.194018425,32.32071141,1.531273575,24.09090909,34.84042553,42.06349206,0.5,0,0,0,0.5,0,2,11.5,1.5,0,0,0,0.5,4.5,0,0,0,0,2,11.5,1.5,0.75,11.75,0,2.194018425,32.32071141,1.531273575,23.52941176,34.63700234,42.06349206,8,73,100,87.9,73,100,87.9,60,100,81.69421488,46,100,81.60169492,1.8395,1.8395,0.45607438,0.155889831,2.418366667,2.418366667,6.425190083,4.874451977,3.3,3.3,3.487603306,3.355932203,-113,-113,-113,-113,0.983333333,0.983333333,0.995867769,0.992937853,49.52005302,49.52005302,91.48301277,79.41233476,39,296,292,284,269,0.266666667,0.266666667,0.285714286,0.666666667,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2261,14.72
0,0.038461538,0,1.230769231,1.730769231,1.461538462,16.03846154,23.88461538,13.5,2.461538462,7.807692308,6.076923077,10.73076923,18,11.76923077,0,0.153846154,0.038461538,18.5,31.69230769,19.57692308,69.30769231,99.76923077,72.51923077,89.91453284,130.7870376,89.48672087,64.81323128,56.25765642,56.87555785,0,0.090909091,0,0.818181818,1.909090909,2.181818182,16.90909091,23.18181818,21.36363636,0.363636364,5.636363636,6.272727273,10,16.63636364,16.63636364,0,0.090909091,0.090909091,17.27272727,28.81818182,27.63636364,53,92.68181818,101.7727273,68.09487415,120.5056904,121.7618528,65.48476009,50.33533386,56.69635809,0,0,0,0.666666667,2.333333333,0.666666667,14,31,9.666666667,0,0,0,7.333333333,17.33333333,8,0,0,0,14,31,9.666666667,48,81.16666667,40.66666667,59.74838744,119.6143728,47.58872883,84.72222222,44.52324665,52.65608466,0,0,0,1,2,0,6,50,9,0,0,0,2,27,6,0,0,0,6,50,9,48,135.5,22.5,55.87022963,207.394942,26.96025237,66.66666667,33.33333333,54,26,21,63,42.70769231,20,86,48.14634146,11,100,62.38224414,8,100,56.21058434,0.186692308,0.868030488,0.790923551,1.095946527,3.396153846,4.700018293,4.15717016,4.55791731,6.384615385,6.103658537,6.274969174,6.422822492,85,85,85,85,0,0,0,0,47.96271742,61.46688025,60.80867469,58.5872434,31,94,90,82,67,0.866666667,0.733333333,0.428571429,0.333333333,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,2262,12.8
0.033333333,0.066666667,0.033333333,0.466666667,0.566666667,0.3,58.66666667,62.63333333,33.13333333,25.33333333,21.16666667,10.5,34.8,36.2,19.6,2.7,2.933333333,2.033333333,84,83.8,43.63333333,70,73.08333333,39.01666667,111.5975049,112.8014126,58.72063034,47.93493074,42.40773002,44.01393339,0,0,0.066666667,0.4,0.466666667,0.2,66.8,71,46.66666667,25.26666667,29,12.73333333,37.33333333,42.26666667,25.13333333,2.866666667,3.266666667,2.4,92.06666667,100,59.4,74.9,81.76666667,51.2,121.4826016,129.7653743,79.14939806,42.52613929,41.2738161,42.35279932,0,0,0,0.428571429,0,0.142857143,62.28571429,70.42857143,49.57142857,33.57142857,25.42857143,12.28571429,36.57142857,38.28571429,26.28571429,4,2.428571429,2.428571429,95.85714286,95.85714286,61.85714286,72.64285714,69.64285714,56,124.4770948,120.4454995,85.99017181,40.92682621,38.52035746,38.16557768,0,0,0,0.333333333,0,0,46.66666667,97,19.66666667,60,11,13,35.33333333,45.66666667,15,5.666666667,3,2.333333333,106.6666667,108,32.66666667,69.33333333,79.16666667,29.83333333,130.9623458,139.3406868,43.64213943,44.2979243,35.35594036,37.42640166,30,49,100,71.70485175,31,100,70.57239437,31,100,71.95015907,17,100,70.11288034,0.002640162,0.001103662,0.026408537,0.051054548,3.158966307,3.233481127,3.509101273,4.095079615,3.030997305,3.072676056,3.011134677,3.157654107,85,85,85,85,1,1,1,1,73.8664011,74.39163846,78.92314547,77.3454188,24,120,116,108,93,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2263,24.64
0,0,0,0,0,0,0,1.5,0,0,4,0,0,0.5,0,0,0,0,0,5.5,0,0,1,0,0,5.755035875,0,50,49.20634921,6.25,0,0,0,0,0,0,0,1.5,0,0,4,0,0,0.5,0,0,0,0,0,5.5,0,0,1,0,0,5.755035875,0,50,46.875,6.25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.09779965,0,48.18181818,44.68085106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,43,44,43.33333333,23,44,29,23,44,29,,0,0,0,,0,2.511,2.511,,3,3.363636364,3.363636364,,85,85,85,,1,0.909090909,0.909090909,,29.05287952,31.27695533,31.27695533,29,142,138,130,115,0.066666667,0.133333333,0.142857143,,1,0,0,0,1,0,0,0,1,0,0,0,,,,,2264,0
0,0.125,0,0.041666667,0.208333333,0.041666667,6,39.29166667,1.083333333,0,7.083333333,0,2.916666667,25.625,0.625,0.125,1.083333333,0,6,46.375,1.083333333,6.6875,59.08333333,4.479166667,11.94659898,93.27441814,5.177891351,50.32051282,48.87375172,56.15426537,0,0,0,0,0.25,0,0,48,0,0,10.16666667,0,0,30.58333333,0,0,0.75,0,0,58.16666667,0,0,63.41666667,0,0,107.6526168,0,50,46.875,51.18914687,0,0,0,0,0,0,0,43.4,0,0,10.4,0,0,25.4,0,0,0.6,0,0,53.8,0,0,48.6,0,0,91.81244643,0,48.18181818,44.68085106,47.71028777,0,0,0,0,0,0,0,75.5,0,0,0,0,0,37.5,0,0,1,0,0,75.5,0,0,70.25,0,0,125.4864691,0,47.05882353,44.27400468,52.27722772,24,21,56,42.47682119,21,100,52.64684015,16,100,55.78080229,14,100,56.13639906,0.443264901,0.297092937,0.357830946,0.663452845,2.860748344,3.086568773,3.529210602,3.782407638,3.708609272,3.802973978,3.628939828,3.751363991,85,85,85,85,1,1,1,1,69.44971888,61.2335279,65.06576627,57.60700072,30,82,78,70,55,0.8,0.8,0.714285714,0.666666667,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2265,5.32
0,0.090909091,0,1.454545455,3.090909091,0,10.27272727,21.72727273,0.545454545,0,0,0,6.181818182,14.45454545,0.363636364,0.181818182,0.272727273,0,10.27272727,21.72727273,0.545454545,35.18181818,83.90909091,0.818181818,44.10817462,103.2278898,1.335423962,48.18181818,59.60579824,70.01902224,0,0.333333333,0,0.666666667,2.333333333,0,14,25.66666667,0.333333333,0,0,0,7.666666667,14.66666667,0,0.333333333,0,0,14,25.66666667,0.333333333,29.66666667,76,0,41.70228871,96.61616342,0.934064378,33.33333333,61.94083694,60.35448662,0,0,0,1,1,0,11,34,1,0,0,0,8,15,0,0,0,0,11,34,1,36,77.5,0,43.32223465,109.0056815,2.802193133,0,72.72727273,44.11764706,0,0,0,1,1,0,11,34,1,0,0,0,8,15,0,0,0,0,11,34,1,36,77.5,0,43.32223465,109.0056815,2.802193133,0,72.72727273,44.11764706,11,18,66,34.95652174,18,66,34.95652174,18,75,44.26666667,18,98,49.85195531,0,0,0.036833333,0.202293296,3.859369565,3.859369565,4.431066667,6.514650838,5.717391304,5.717391304,5.783333333,6.240223464,-100,-100,-100.6222222,-103.7608007,1,1,1,1,64.01078455,64.01078455,75.33077508,77.63303046,29,81,77,69,54,0.366666667,0.2,0.142857143,0.333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2266,0.75
0,0,0,0,1,0,0,7,0,0,0,0,0,6,0,0,0,0,0,7,0,0,21,0,0,24.8804644,0,50,49.20634921,85.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,23,28,24.85714286,,,,1.615714286,,,,7.268428571,,,,6.857142857,,,,-110.3333333,,,,1,,,,73.55168178,29,81,77,69,54,0.033333333,,,,1,0,0,0,,,,,,,,,,,,,2267,0
0.153846154,0.230769231,0,1.846153846,0.846153846,0.769230769,37.38461538,12.30769231,10.69230769,0.153846154,0,0,9.230769231,2.384615385,3.076923077,0.769230769,0,0.538461538,37.53846154,12.30769231,10.69230769,36.36153846,12.00512821,11.87307692,51.33934763,15.54558243,18.76938424,42.91190229,25.22465902,34.41015386,0,0,0,2.428571429,1.142857143,0,39,14.57142857,0.142857143,0,0,0,8.714285714,3.428571429,0,0.285714286,0,0,39,14.57142857,0.142857143,39.12380952,15.13333333,0.071428571,56.44755673,19.46976964,0.111888255,42.85714286,23.96455608,33.5643269,0,0,0,3,0.5,0,46.5,4,0,0,0,0,9.5,2,0,0,0,0,46.5,4,0,41.98333333,4.5,0,73.18286031,5.646241442,0,48.18181818,20.2739726,47.05882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,52,82,70.78217822,52,97,80.34308511,9,100,69.3227446,,0,0,0.027742058,,3.554326733,2.937712766,2.727963151,,2.247524752,2.425531915,2.407878018,,85,85,85,,1,1,1,,43.76556276,48.30849774,46.34011493,23,44,40,32,17,0.433333333,0.466666667,0.285714286,,1,0,0,0,1,0,0,0,1,0,0,0,,,,,2268,2.41
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.068889167,0,0,50,0,49.09090909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.068889167,0,0,50,0,47.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,47,47,47,47,47,47,,,0,0,,,0,0,,,8,8,,,85,85,,,1,1,,,7.373019704,7.373019704,35,43,39,31,16,0.033333333,0.066666667,,,1,0,0,0,1,0,0,0,,,,,,,,,2269,0
0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,6,0,0,4.116666667,0,0,6.74935205,0,0,50,33.33333333,49.09090909,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,6,0,0,4.116666667,0,0,6.74935205,0,0,50,33.33333333,47.22222222,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,6,0,0,4.116666667,0,0,6.74935205,0,0,48.18181818,33.33333333,44.11764706,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,6,0,0,4.116666667,0,0,6.74935205,0,0,47.05882353,33.33333333,43.75,1,56,58,56.83333333,56,58,56.83333333,56,58,56.83333333,56,58,56.83333333,0,0,0,0,3.435,3.435,3.435,3.435,4,4,4,4,85,85,85,85,1,1,1,1,57.78332455,57.78332455,57.78332455,57.78332455,21,59,55,47,32,0.033333333,0.066666667,0.142857143,0.333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2270,0
